2003.05.01,03L0512,BLANK,,99,,2003.05.07,1030,0.090,0.028,-0.010,0.001,-0.460,0.010,0.183,0.000,0.000,0.010,0.010,-0.010,-0.005,-1,22,22,0,5.709,5.450,5,1.35,,
2007.08.01,07L0827,BLANK,,99,,2007.08.08,1220,0.020,0.032,0.010,-0.002,4.130,0.030,0.183,-0.030,0.000,0.000,0.000,0.000,-0.004,2,24,28,0,5.507,5.510,5,1.42,,
2008.07.01,08L0661,BLANK,,99,,2008.07.01,1142,0.050,0.011,-0.020,-0.002,6.680,0.020,0.182,-0.230,-0.030,0.010,-0.010,0.000,0.012,1,41,43,0,5.658,5.570,0,1.44,,
2002.09.01,02L1514,BLANK,,99,,2002.09.12,1034,0.040,0.008,0.010,0.000,1.810,0.030,0.181,0.036,0.004,-0.002,0.015,-0.011,-0.005,6,37,41,0,5.729,5.570,0,1.28,,
2015.07.01,15L0479,BLANK,,99,,2015.07.01,1312,0.000,0.000,0.032,0.000,1.920,0.050,0.180,-0.020,-0.080,0.000,0.000,-0.010,-0.011,2,51,30,21,5.610,5.480,0,1.57,,
1997.06.01,97L0507,BLANK,,99,,1997.06.04,1015,0.060,0.022,0.010,0.000,0.580,0.120,0.180,-0.060,-0.010,0.000,-0.010,-0.010,-0.001,0,41,42,0,5.629,5.600,10,1.42,,
2001.07.01,01L0846,BLANK,,99,,2001.07.05,1110,0.070,0.011,-0.020,0.000,2.270,0.070,0.180,-0.230,-0.020,0.010,-0.010,0.000,0.011,2,41,43,0,5.745,5.640,0,1.33,,
2002.09.01,02L1462,BLANK,,99,,2002.09.09,1445,0.040,0.008,0.010,0.006,8.750,0.135,0.179,-0.027,0.003,0.006,-0.003,0.004,0.009,-1,27,30,0,5.718,5.640,0,1.58,0.00,0.02
2016.04.01,16L0213,BLANK,,99,,2016.04.07,1230,0.000,0.000,0.000,0.000,5.258,0.110,0.179,-0.160,0.030,0.000,0.010,-0.010,0.006,-13,7,19,0,5.460,5.500,0,1.71,,
1994.01.01,94L0010,BLANK,,99,,1994.01.04,1120,0.050,-0.016,0.010,0.000,0.730,0.090,0.179,-0.030,0.000,0.000,-0.010,-0.020,-0.007,1,39,39,0,5.630,5.650,0,1.33,,
2002.08.01,02L1347,BLANK,,99,,2002.08.20,1127,0.080,0.009,-0.020,0.006,4.590,-0.060,0.178,-0.089,0.010,0.000,0.000,0.010,0.009,2,25,25,0,5.625,5.570,5,1.71,,
1998.08.01,98L0800,BLANK,,99,,1998.08.03,1115,0.030,0.013,0.020,0.000,1.340,0.100,0.178,-0.085,-0.020,0.000,-0.020,-0.020,0.019,8,25,25,0,5.540,5.500,0,1.90,,
1999.04.01,99L0388,BLANK,,99,,1999.04.12,1050,0.050,0.024,0.000,0.000,2.190,-0.020,0.178,0.000,0.010,-0.010,-0.010,-0.010,0.004,0,32,32,0,5.590,5.610,0,1.43,,
2000.10.01,00L1274,BLANK,,99,,2000.10.03,1100,0.060,0.030,0.030,0.001,-0.300,-0.010,0.178,0.010,0.040,0.000,0.000,0.010,0.001,0,25,28,0,5.842,5.590,5,1.21,,
2008.07.01,08L0754,BLANK,,99,,2008.07.15,1332,0.060,0.017,0.000,0.000,7.170,0.030,0.178,-0.070,0.000,0.010,0.000,0.000,-0.006,-2,36,37,0,5.725,5.720,5,1.16,0.07,0.11
2009.06.01,09L0563,BLANK,,99,,2009.06.01,1238,0.000,0.000,0.011,0.000,4.440,0.100,0.178,-0.020,-0.013,-0.001,-0.001,-0.003,0.004,-3,28,27,1,5.726,5.510,0,1.31,-0.03,0.06
2016.06.01,16L0385,BLANK,,99,,2016.06.07,1512,0.000,0.000,0.000,0.000,-4.016,0.150,0.177,-0.041,0.040,-0.010,-0.010,-0.020,-0.004,2,31,31,0,5.671,5.570,0,1.32,,
1998.09.01,98L0978,BLANK,,99,,1998.09.03,1030,0.090,0.009,0.010,0.001,2.870,0.010,0.176,-0.010,-0.050,-0.010,0.000,-0.020,-0.016,1,34,34,0,5.597,5.570,0,2.11,,
1997.01.01,97L0014,BLANK,,99,,1997.01.06,1545,0.040,0.137,0.010,0.000,1.040,0.060,0.176,-0.020,-0.110,0.000,-0.030,-0.020,-0.030,4,29,29,0,5.557,5.430,0,1.70,,
1997.12.01,97L1297,BLANK,,99,,1997.12.03,1440,0.050,0.018,0.010,0.000,0.110,0.020,0.176,0.000,0.010,-0.010,-0.010,0.000,0.008,1,32,32,0,5.631,5.620,0,1.14,,
2000.10.01,00L1288,BLANK,,99,,2000.10.04,0840,0.060,0.030,0.010,0.001,-2.290,0.110,0.176,0.000,0.120,0.000,0.000,0.000,-0.008,5,24,25,0,5.702,5.690,0,1.29,,
2004.07.01,04L0929,BLANK,,99,,2004.07.06,1402,0.110,0.032,0.030,0.002,2.800,0.060,0.175,-0.050,0.000,0.000,0.000,-0.010,0.072,-1,28,28,0,5.599,5.550,0,1.50,,
2003.07.01,03L0754,BLANK,,99,,2003.07.01,1140,0.080,0.020,-0.010,0.007,1.230,0.070,0.175,0.050,0.020,0.010,0.010,0.000,0.064,310,25,26,0,5.749,5.550,0,1.13,,
2004.07.01,04L1071,BLANK,,99,,2004.07.19,1115,0.100,0.026,0.020,0.001,0.960,0.060,0.174,-0.099,0.030,-0.010,-0.020,-0.010,0.014,-2,21,30,0,5.607,5.630,0,1.75,,
1998.05.01,98L0418,BLANK,,99,,1998.05.11,1600,0.040,-0.001,0.010,0.000,2.590,0.040,0.174,-0.070,-0.020,-0.010,0.010,-0.010,0.014,3,33,70,0,5.517,5.570,0,1.83,,
1999.09.01,99L1068,BLANK,,99,,1999.09.01,1315,0.060,0.022,0.020,0.000,-0.080,0.040,0.174,-0.020,0.010,0.010,0.000,-0.010,-0.013,3,24,24,0,5.723,5.680,0,1.02,,
2000.07.01,00L0811,BLANK,,99,,2000.07.06,1200,0.080,0.028,0.000,0.000,1.130,0.130,0.173,-0.290,0.040,0.010,-0.010,-0.010,-0.002,1,29,29,0,5.610,5.660,0,1.55,,
2001.02.01,01L0179,BLANK,,99,,2001.02.13,1320,0.080,0.020,-0.010,-0.001,1.770,0.010,0.172,0.010,0.020,0.000,-0.020,-0.010,-0.027,2,30,30,0,5.512,5.540,5,1.36,,
1996.08.01,96L0724,BLANK,,99,,1996.08.14,1125,0.040,0.142,0.000,0.000,2.910,0.070,0.172,-0.090,0.010,0.010,-0.010,0.000,-0.010,0,24,25,0,5.670,5.600,0,1.60,,
2005.10.01,05L1835,BLANK,,99,,2005.10.04,1030,0.080,0.020,0.000,0.001,1.750,0.310,0.170,-0.060,-0.050,0.000,0.000,-0.010,-0.013,0,38,12,26,5.573,5.570,0,1.74,,
1993.10.01,93L0992,BLANK,,99,,1993.10.12,1155,0.130,0.011,0.020,0.000,-3.500,0.070,0.170,-0.060,-0.020,0.000,-0.010,0.010,-0.014,3,23,24,0,5.562,5.550,0,1.77,,
2002.10.01,02L1637,BLANK,,99,,2002.10.03,0920,0.100,0.026,0.020,-0.002,4.670,0.100,0.170,-0.020,0.040,0.000,0.010,0.010,0.008,-1,24,24,0,5.735,5.630,0,1.81,,
2003.03.01,03L0193,BLANK,,99,,2003.03.03,1215,0.100,0.033,-0.010,0.002,1.670,0.040,0.169,-0.040,0.020,0.010,0.000,-0.010,-0.002,-3,33,34,0,5.624,5.520,0,1.56,,
2001.11.01,01L1740,BLANK,,99,,2001.11.14,1020,0.090,0.029,0.000,0.005,6.540,0.020,0.169,-0.060,-0.020,0.000,-0.010,-0.010,-0.016,2,23,23,0,5.730,5.630,0,1.66,,
2002.10.01,02L1629,BLANK,,99,,2002.10.02,1010,0.100,0.026,0.020,-0.002,1.570,-0.170,0.168,-0.050,-0.030,0.000,0.000,-0.010,-0.016,0,51,30,21,5.491,5.410,0,2.17,,
1997.06.01,97L0493,BLANK,,99,,1997.06.03,1027,0.060,0.022,0.010,0.000,0.440,0.150,0.168,0.150,-0.010,0.000,-0.010,-0.010,-0.001,1,29,29,0,5.655,5.590,5,1.37,,
2001.07.01,01L0894,BLANK,,99,,2001.07.09,1120,0.080,0.020,-0.040,0.003,0.570,0.060,0.168,0.010,0.050,0.000,-0.010,-0.020,0.010,-2,28,28,0,5.581,5.690,10,1.29,,
2002.02.01,02L0139,BLANK,,99,,2002.02.07,1310,0.110,0.053,0.030,0.000,2.640,0.030,0.168,0.090,0.010,0.010,0.000,-0.010,-0.008,0,22,23,0,5.782,5.520,10,1.42,,
2007.08.01,07L0858,BLANK,,99,,2007.08.13,1312,0.030,0.027,0.010,-0.003,5.030,-0.003,0.167,0.029,0.006,0.002,0.011,0.005,0.007,1,36,43,0,5.725,5.620,10,1.44,0.19,0.07
2010.01.01,10L0021,BLANK,,99,,2010.01.06,1135,0.000,0.000,0.000,0.000,4.710,0.064,0.166,0.007,-0.006,0.006,-0.003,0.000,0.006,0,28,30,0,5.687,5.620,0,1.17,0.24,0.03
2016.04.01,16L0226,BLANK,,99,,2016.04.12,1155,0.000,0.000,0.000,0.000,-2.550,-0.050,0.166,-0.090,-0.030,0.000,0.000,0.000,-0.001,2,35,35,0,5.574,5.650,0,1.78,,
1997.05.01,97L0368,BLANK,,99,,1997.05.05,1155,0.030,0.006,-0.010,0.000,0.790,0.040,0.166,0.040,0.060,0.000,0.010,-0.020,0.015,6,42,46,0,5.586,5.620,0,1.41,,
2001.06.01,01L0603,BLANK,,99,,2001.06.07,0910,0.100,0.018,-0.010,0.001,0.970,0.080,0.166,-0.010,0.030,0.000,0.000,0.000,-0.006,-4,24,26,0,5.682,5.620,0,1.20,,
2004.08.01,04L1197,BLANK,,99,,2004.08.11,1110,0.110,0.028,0.020,0.001,0.900,0.100,0.166,-0.060,-0.030,0.010,-0.010,0.000,0.002,-3,24,25,0,5.633,5.560,0,1.25,,
2005.08.01,05L1292,BLANK,,99,,2005.08.03,1110,0.110,0.040,0.020,0.005,5.910,0.064,0.166,-0.073,0.061,0.004,0.005,-0.001,0.005,-4,39,41,0,5.681,5.560,0,1.52,-0.63,0.06
2010.03.01,10L0244,BLANK,,99,,2010.03.04,1340,0.000,0.000,0.000,0.000,3.266,0.030,0.165,-0.070,-0.030,0.000,0.000,-0.040,-0.015,5,28,28,0,5.580,5.380,0,2.22,,
1996.12.01,96L1083,BLANK,,99,,1996.12.10,1530,0.020,0.128,0.000,0.000,0.340,0.210,0.165,-0.069,-0.050,0.010,-0.020,-0.010,0.011,-1,34,34,0,5.609,5.610,0,1.99,,
1998.01.01,98L0011,BLANK,,99,,1998.01.05,1245,0.040,0.022,0.010,0.000,0.980,0.050,0.165,0.070,-0.020,0.000,0.010,0.010,0.002,2,24,27,0,5.643,5.530,0,1.13,,
2005.06.01,05L0861,BLANK,,99,,2005.06.13,1355,0.100,0.028,0.010,-0.002,1.340,0.112,0.165,0.075,0.012,0.011,0.003,0.007,0.015,4,31,33,0,5.653,5.620,5,1.45,3.50,0.15
2012.03.01,12L0234,BLANK,,99,,2012.03.08,1117,0.000,0.000,0.000,0.000,4.476,0.027,0.164,0.037,0.007,0.006,0.016,0.004,0.003,3,25,25,0,5.743,5.580,0,1.37,0.20,0.09
2013.04.01,13L0316,BLANK,,99,,2013.04.03,1125,0.000,0.000,0.000,0.000,0.898,0.039,0.164,-0.035,-0.019,0.002,0.000,0.009,0.021,-1,37,40,0,5.704,5.540,5,1.79,0.12,0.02
2012.02.01,12L0129,BLANK,,99,,2012.02.06,1050,0.000,0.000,0.000,0.000,-1.438,-0.050,0.164,-0.043,0.020,-0.010,0.000,-0.010,0.001,-1,30,30,0,5.526,5.740,5,1.58,,
1998.05.01,98L0445,BLANK,,99,,1998.05.19,0915,0.040,0.016,0.010,0.000,6.160,0.160,0.164,0.020,0.030,0.000,-0.020,-0.010,-0.001,6,41,43,0,5.635,5.620,0,1.38,,
2001.07.01,01L0800,BLANK,,99,,2001.07.02,1045,0.070,0.011,-0.020,0.000,-0.100,0.060,0.164,0.030,0.020,-0.010,-0.010,-0.010,0.000,3,25,24,1,5.642,5.660,0,1.60,,
2004.06.01,04L0791,BLANK,,99,,2004.06.01,1155,0.060,0.023,0.000,0.001,3.140,0.100,0.163,0.030,0.010,0.000,0.010,-0.010,-0.004,0,32,37,0,5.649,5.610,0,1.51,,
2001.04.01,01L0328,BLANK,,99,,2001.04.04,1015,0.080,0.032,-0.010,0.001,1.050,0.030,0.163,-0.110,0.020,0.000,0.000,-0.020,0.000,9,29,28,1,5.619,5.640,5,1.63,,
2002.02.01,02L0100,BLANK,,99,,2002.02.04,1045,0.110,0.041,0.010,0.002,1.700,0.040,0.163,-0.080,-0.050,-0.010,0.010,0.000,0.012,-2,28,29,0,5.751,5.590,0,1.34,,
2005.05.01,05L0749,BLANK,,99,,2005.05.10,1030,0.080,0.023,0.010,0.002,0.960,0.090,0.162,0.000,0.040,0.000,-0.010,-0.020,0.003,3,33,33,0,5.630,5.600,5,1.54,,
2002.01.01,02L0043,BLANK,,99,,2002.01.08,1245,0.110,0.036,0.020,0.007,0.650,0.100,0.162,0.010,0.000,0.010,-0.010,-0.010,0.009,-2,26,25,1,5.689,5.610,5,1.13,,
2004.05.01,04L0731,BLANK,,99,,2004.05.06,1300,0.070,0.023,0.010,0.001,4.690,0.000,0.161,-0.090,-0.070,0.000,-0.010,0.000,0.030,0,35,35,0,5.593,5.530,0,1.46,,
1997.05.01,97L0362,BLANK,,99,,1997.05.01,1130,0.030,0.006,0.030,0.000,1.820,0.050,0.161,-0.020,-0.130,0.000,-0.010,-0.020,-0.023,-3,29,29,0,5.585,5.470,0,1.97,,
1997.12.01,97L1273,BLANK,,99,,1997.12.03,1015,0.050,0.018,0.010,0.000,1.240,0.020,0.161,-0.057,-0.030,-0.010,0.000,-0.010,-0.011,3,32,32,0,5.530,5.580,0,1.65,,
1999.02.01,99L0156,BLANK,,99,,1999.02.08,1100,0.040,0.008,0.000,0.001,-0.930,0.000,0.161,0.050,-0.010,0.000,0.000,-0.020,-0.007,-2,31,31,0,5.607,5.660,0,1.34,,
2002.02.01,02L0187,BLANK,,99,,2002.02.19,1240,0.090,0.037,0.010,0.003,1.750,0.150,0.161,-0.070,0.000,-0.010,0.000,0.000,-0.006,2,16,18,0,5.587,5.600,0,1.48,,
2005.01.01,05L0059,BLANK,,99,,2005.01.10,1310,0.060,0.032,0.020,0.002,3.210,0.000,0.161,-0.020,0.030,0.000,0.000,0.000,-0.004,5,28,24,4,5.635,5.570,0,1.38,,
2006.09.01,06L0983,BLANK,,99,,2006.09.07,1500,0.090,0.025,0.010,0.001,6.870,0.004,0.161,0.007,-0.003,0.010,0.005,-0.012,0.016,6,37,41,0,5.671,5.530,5,1.67,0.41,
2013.10.01,13L0992,BLANK,,99,,2013.10.01,1040,0.000,0.000,0.000,0.000,16.636,0.060,0.160,-0.040,0.000,0.000,0.000,-0.020,-0.013,2,10,10,0,5.661,5.520,0,1.29,,
1995.02.01,95L0107,BLANK,,99,,1995.02.02,0950,0.070,0.014,0.000,0.000,-1.140,-0.070,0.159,-0.058,0.006,0.015,-0.001,0.006,0.017,2,38,39,0,5.659,5.560,0,1.27,0.40,0.15
2012.08.01,12L0888,BLANK,,99,,2012.08.14,1017,0.000,0.000,0.000,0.000,2.266,0.030,0.159,0.020,-0.070,0.000,0.000,-0.010,-0.009,10,26,26,0,5.532,5.590,0,1.75,,
1996.12.01,96L1033,BLANK,,99,,1996.12.02,0915,0.020,0.128,0.000,0.000,0.370,0.040,0.159,-0.054,0.030,0.000,-0.010,-0.020,-0.013,4,30,30,0,5.557,5.500,0,1.97,,
1998.03.01,98L0171,BLANK,,99,,1998.03.02,1010,0.040,0.017,0.010,0.000,1.450,0.140,0.159,0.010,-0.010,0.000,0.010,-0.010,0.100,-2,32,32,0,5.566,5.570,0,1.67,,
2003.08.01,03L0944,BLANK,,99,,2003.08.05,1015,0.080,0.024,0.010,0.010,4.150,0.100,0.159,0.020,0.010,0.000,0.000,-0.020,0.000,-7,28,29,0,5.649,5.710,0,1.35,,
2003.09.01,03L1246,BLANK,,99,,2003.09.10,1345,0.050,0.015,0.000,0.001,0.720,0.020,0.158,-0.050,0.060,0.020,0.010,0.000,-0.013,1,29,29,0,5.699,5.710,0,1.48,,
1999.11.01,99L1408,BLANK,,99,,1999.11.09,1320,0.090,0.027,-0.010,0.001,5.250,0.100,0.158,0.000,0.050,0.000,0.020,0.000,-0.005,2,40,40,0,5.678,5.610,0,1.62,,
2001.05.01,01L0457,BLANK,,99,,2001.05.02,1210,0.070,0.026,-0.010,-0.001,3.380,0.080,0.157,0.000,0.000,0.010,-0.010,0.000,-0.001,1,24,25,0,5.690,5.610,5,0.86,,
2004.03.01,04L0269,BLANK,,99,,2004.03.10,1323,0.060,0.022,-0.010,0.001,2.210,0.100,0.157,-0.050,0.000,0.000,-0.010,-0.010,0.008,-5,24,24,0,5.681,5.650,5,1.54,,
2004.05.01,04L0705,BLANK,,99,,2004.05.04,1200,0.070,0.020,0.010,0.001,4.410,-0.012,0.157,-0.098,0.059,0.002,-0.001,-0.005,-0.005,-3,29,29,0,5.689,5.590,0,1.27,,
2015.08.01,15L0673,BLANK,,99,,2015.08.11,1047,0.000,0.000,0.000,0.000,0.626,-0.020,0.156,-0.016,0.000,-0.010,-0.020,-0.020,-0.056,-2,34,34,0,5.334,5.280,0,2.09,,
1998.09.01,98L0953,BLANK,,99,,1998.09.02,1127,0.090,0.009,0.010,0.000,-2.830,0.050,0.156,-0.060,0.000,0.010,0.000,-0.010,-0.002,-5,32,31,1,5.686,5.590,0,1.62,,
2001.11.01,01L1729,BLANK,,99,,2001.11.13,1315,0.090,0.029,0.040,0.005,5.020,0.060,0.156,0.500,0.020,0.000,0.000,-0.020,0.034,-2,31,31,0,5.715,5.650,0,1.39,,
2002.02.01,02L0159,BLANK,,99,,2002.02.12,1150,0.090,0.037,0.010,0.000,0.550,0.100,0.156,0.030,0.020,0.010,-0.010,-0.010,-0.004,-2,26,26,0,5.689,5.620,0,1.39,,
2003.06.01,03L0656,BLANK,,99,,2003.06.05,1135,0.100,0.036,0.010,0.002,3.030,0.018,0.156,-0.011,-0.006,0.005,0.010,-0.002,0.002,2,29,29,0,5.652,5.620,0,1.42,0.15,0.13
2013.04.01,13L0394,BLANK,,99,,2013.04.16,1230,0.000,0.000,0.000,0.000,0.692,0.049,0.155,-0.087,0.010,0.007,0.002,0.008,-0.018,-1,38,44,0,5.688,5.580,0,1.05,-0.05,
2010.04.01,10L0400,BLANK,,99,,2010.04.14,1018,0.000,0.000,0.000,0.000,4.242,-0.190,0.155,0.020,-0.100,0.010,0.000,-0.070,-0.015,0,-5,-8,0,5.543,5.490,0,1.62,,
1993.02.01,93L0152,BLANK,,99,,1993.02.04,1110,0.130,-0.015,0.010,0.000,-1.040,0.080,0.155,-0.460,0.000,0.010,-0.020,0.000,-0.004,-2,35,35,0,5.660,5.620,0,1.89,,
2001.02.01,01L0136,BLANK,,99,,2001.02.07,1055,0.080,0.029,-0.020,0.001,2.410,0.030,0.155,-0.110,0.020,0.000,0.000,-0.020,-0.004,7,30,30,0,5.704,5.620,0,1.66,,
2002.02.01,02L0115,BLANK,,99,,2002.02.05,1050,0.110,0.041,0.020,0.002,0.960,0.060,0.155,-0.010,0.020,-0.010,-0.010,-0.020,-0.007,-1,19,23,0,5.652,5.630,5,1.00,,
2004.06.01,04L0850,BLANK,,99,,2004.06.08,1115,0.090,0.031,0.020,0.002,1.090,0.027,0.155,0.008,-0.009,0.003,-0.004,-0.005,0.000,3,35,36,0,5.604,5.450,0,1.33,0.01,
2011.08.01,11L1132,BLANK,,99,,2011.08.04,1040,0.000,0.000,0.000,0.000,3.912,0.036,0.154,0.052,0.000,0.005,0.004,-0.001,0.006,-4,34,37,0,5.675,5.530,0,1.40,0.19,0.17
2013.09.01,13L0909,BLANK,,99,,2013.09.04,1122,0.000,0.000,0.000,0.000,1.366,0.140,0.154,-0.020,-0.030,-0.010,0.000,-0.030,-0.022,0,14,14,0,5.619,5.390,0,1.31,,
1995.04.01,95L0321,BLANK,,99,,1995.04.03,1110,0.120,0.016,0.010,0.000,-6.510,0.160,0.154,0.080,0.040,-0.010,0.010,-0.020,0.008,-3,23,23,0,5.676,5.550,5,1.33,,
2004.09.01,04L1512,BLANK,,99,,2004.09.15,1150,0.060,0.017,0.000,0.002,6.020,0.010,0.153,0.030,0.010,0.010,0.000,-0.010,-0.009,-2,27,31,0,5.851,5.520,5,1.24,,
2008.05.01,08L0523,BLANK,,99,,2008.05.13,1253,0.070,0.020,0.000,-0.002,4.790,-0.050,0.152,0.009,0.020,-0.010,0.000,0.000,-0.016,2,29,29,0,5.556,5.630,0,1.57,,
1998.06.01,98L0517,BLANK,,99,,1998.06.04,0915,0.040,0.014,0.010,0.000,1.120,-0.010,0.152,0.019,0.020,0.000,-0.010,-0.010,0.002,0,32,32,0,5.520,5.540,0,1.56,,
1998.12.01,98L1315,BLANK,,99,,1998.12.08,1023,0.040,0.010,0.010,0.000,4.070,0.260,0.152,0.010,0.020,0.000,0.020,-0.020,0.019,-1,35,42,0,5.585,5.670,5,1.37,,
2001.03.01,01L0211,BLANK,,99,,2001.03.05,1200,0.090,0.029,-0.020,0.000,6.700,-0.150,0.151,-0.020,-0.100,0.000,-0.030,-0.010,-0.030,6,29,29,0,5.481,5.470,5,1.83,,
1997.12.01,97L1299,BLANK,,99,,1997.12.04,1050,0.050,0.018,0.010,0.000,1.130,0.160,0.151,0.070,0.000,0.000,-0.010,-0.020,-0.001,1,41,42,0,5.768,5.650,0,1.32,,
2001.07.01,01L0828,BLANK,,99,,2001.07.03,1015,0.070,0.011,-0.020,0.000,2.290,0.040,0.151,0.960,-0.030,0.000,-0.010,0.000,-0.031,-5,33,33,0,5.711,5.690,0,1.35,,
2002.05.01,02L0460,BLANK,,99,,2002.05.01,1250,0.060,0.035,-0.020,0.004,-0.240,0.080,0.151,0.010,0.020,0.000,0.000,0.000,-0.006,2,29,38,0,5.721,5.550,5,1.64,0.60,
2008.10.01,08L1080,BLANK,,99,,2008.10.09,1015,0.070,0.019,0.010,-0.001,6.580,0.030,0.151,-0.041,-0.014,0.000,0.002,-0.010,0.006,-3,42,40,3,5.761,5.600,0,1.44,-0.04,
2009.12.01,09L1360,BLANK,,99,,2009.12.15,1325,0.000,0.000,0.000,0.000,6.876,0.010,0.150,0.050,0.000,0.010,0.000,-0.010,0.013,2,39,39,0,5.760,5.570,0,1.33,,
2001.10.01,01L1595,BLANK,,99,,2001.10.03,1137,0.090,0.039,-0.030,0.006,2.680,0.080,0.150,0.000,-0.010,0.010,-0.010,-0.010,0.004,-4,27,26,1,5.650,5.680,5,1.55,,
2004.05.01,04L0694,BLANK,,99,,2004.05.03,1300,0.070,0.020,0.000,0.001,1.770,0.090,0.150,-0.010,0.000,0.000,-0.010,-0.010,-0.005,-5,23,24,0,5.637,5.740,0,1.12,,
2004.08.01,04L1154,BLANK,,99,,2004.08.05,1115,0.090,0.021,0.010,0.001,5.450,0.034,0.150,-0.039,-0.045,-0.003,-0.002,0.000,0.003,3,27,30,0,5.593,5.540,0,1.35,,
2015.06.01,15L0396,BLANK,,99,,2015.06.01,1050,0.000,0.000,0.000,0.000,11.928,0.032,0.150,-0.011,-0.001,0.009,-0.008,0.005,0.009,-2,36,43,0,5.795,5.600,0,1.27,0.28,
2010.11.01,10L1443,BLANK,,99,,2010.11.10,1150,0.000,0.000,0.000,0.000,5.022,0.080,0.149,0.000,0.000,0.010,0.000,-0.010,0.013,1,39,41,0,5.610,5.590,5,1.52,,
2001.10.01,01L1589,BLANK,,99,,2001.10.03,1035,0.090,0.039,0.010,0.006,0.040,0.060,0.149,0.040,-0.020,0.000,0.010,0.010,-0.001,0,26,25,1,5.425,5.480,0,1.31,,
2005.06.01,05L0857,BLANK,,99,,2005.06.13,1230,0.100,0.028,0.010,-0.002,3.050,0.130,0.148,-0.060,0.000,0.000,0.010,-0.010,-0.003,2,39,41,0,5.681,5.530,10,1.76,,
2001.08.01,01L1204,BLANK,,99,,2001.08.08,1255,0.130,0.049,0.020,0.003,1.210,0.070,0.148,0.020,-0.010,0.000,0.000,-0.020,0.000,5,28,29,0,5.590,5.650,0,1.59,,
2003.09.01,03L1252,BLANK,,99,,2003.09.11,1105,0.060,0.016,0.010,0.001,1.460,0.024,0.147,-0.054,-0.019,0.000,-0.003,-0.004,0.020,0,43,45,0,5.719,5.520,0,1.61,0.18,0.09
2012.05.01,12L0467,BLANK,,99,,2012.05.02,1212,0.000,0.000,0.000,0.000,1.790,0.120,0.147,-0.114,0.040,-0.010,0.000,-0.020,0.008,3,33,33,0,5.605,5.600,0,1.70,,
1998.02.01,98L0085,BLANK,,99,,1998.02.02,1035,0.050,0.020,0.010,0.000,1.210,0.110,0.147,0.010,0.010,0.000,0.000,0.000,0.002,0,22,21,1,5.681,5.690,0,1.28,,
2005.04.01,05L0628,BLANK,,99,,2005.04.13,1025,0.090,0.026,0.000,0.002,-3.470,0.040,0.147,0.020,-0.020,0.010,0.000,-0.010,-0.003,6,23,28,0,5.552,5.630,0,1.19,,
2005.12.01,05L2040,BLANK,,99,,2005.12.07,1218,0.090,0.024,0.000,0.000,3.010,-0.160,0.146,0.840,-0.090,0.000,0.010,0.010,0.018,3,43,65,0,5.349,5.300,0,2.38,,
1994.07.01,94L0707,BLANK,,99,,1994.07.11,1050,0.120,0.002,0.000,0.000,0.770,-0.020,0.146,-0.030,-0.050,-0.010,0.010,0.000,-0.022,6,36,36,0,5.556,5.530,0,1.63,,
1997.09.01,97L0972,BLANK,,99,,1997.09.10,1355,0.040,0.021,0.010,0.000,0.530,0.000,0.146,0.010,-0.020,0.000,-0.010,0.000,-0.015,-2,34,34,0,5.630,5.640,0,1.49,,
2000.11.01,00L1385,BLANK,,99,,2000.11.01,1040,0.080,0.024,0.000,-0.001,0.690,0.120,0.146,-0.050,0.010,0.010,0.010,0.000,0.002,-5,30,35,0,5.697,5.640,0,1.74,,
2002.03.01,02L0211,BLANK,,99,,2002.03.05,1100,0.070,0.039,0.020,0.003,-4.000,0.100,0.146,-0.040,0.030,0.000,0.000,-0.020,-0.004,-2,39,38,1,5.573,5.770,0,1.20,1.00,0.29
2009.01.01,09L0071,BLANK,,99,,2009.01.15,1135,0.000,0.000,0.000,0.000,8.870,0.029,0.146,-0.027,0.004,0.008,-0.004,0.001,-0.002,-3,40,43,0,5.727,5.610,5,1.37,0.56,0.09
2010.11.01,10L1452,BLANK,,99,,2010.11.15,1150,0.000,0.000,0.000,0.000,2.076,0.080,0.145,0.030,0.060,0.010,0.010,-0.020,0.021,5,41,39,2,5.625,5.550,0,1.47,,
2001.06.01,01L0567,BLANK,,99,,2001.06.04,1035,0.080,0.020,0.000,-0.001,2.000,0.060,0.145,0.010,-0.050,-0.010,-0.010,-0.020,0.000,0,33,35,0,5.678,5.660,0,1.33,,
2002.04.01,02L0410,BLANK,,99,,2002.04.11,1010,0.070,0.024,0.010,0.001,5.220,0.070,0.145,0.020,-0.020,0.010,0.010,0.000,-0.003,-3,26,26,0,5.623,5.480,0,1.46,,
2005.09.01,05L1705,BLANK,,99,,2005.09.14,1450,0.090,0.026,0.010,0.002,2.780,0.000,0.144,-0.056,0.039,0.000,-0.004,-0.008,-0.015,-1,39,34,5,5.804,5.570,5,1.42,0.09,
2009.09.01,09L1061,BLANK,,99,,2009.09.14,1305,0.000,0.000,0.023,0.000,7.728,0.040,0.144,-0.068,0.010,0.000,-0.010,-0.020,0.000,6,21,21,0,5.700,5.720,0,1.52,,
1999.03.01,99L0205,BLANK,,99,,1999.03.02,1115,0.040,0.015,-0.020,0.001,1.840,0.120,0.144,0.000,0.020,0.000,0.010,-0.010,0.005,-1,39,40,0,5.660,5.690,0,1.50,,
