"","lake.name","DOC.mg.L.1","Year"
"2229","SOCHIA POND",5.037,2011
"2230","SOCHIA POND",4.926,2011
"2231","SOCHIA POND",4.376,2011
"2232","SOCHIA POND",4.243,2011
"2233","SOCHIA POND",3.166,2011
"2234","SOCHIA POND",4.785,2012
"2235","SOCHIA POND",4.844,2012
"2236","SOCHIA POND",4.09,2012
"2237","SOCHIA POND",4.063,2012
"2238","SOCHIA POND",4.21,2012
"2239","SOCHIA POND",4.774,2012
"2240","SOCHIA POND",5.972,2012
"2241","SOCHIA POND",5.329,2012
"2242","SOCHIA POND",5.153,2012
"2243","SOCHIA POND",5.208,2012
"2244","SOCHIA POND",5.208,2012
"2245","SOCHIA POND",4.996,2012
"2246","SOCHIA POND",4.849,2012
"2247","SOCHIA POND",4.838,2012
"2248","SOCHIA POND",4.482,2013
"2249","SOCHIA POND",5.35,2013
"2250","SOCHIA POND",4.645,2013
"2251","SOCHIA POND",4.582,2013
"2252","SOCHIA POND",4.655,2013
"2253","SOCHIA POND",4.639,2013
"2254","SOCHIA POND",4.305,2013
"2255","SOCHIA POND",5.426,2013
"2256","SOCHIA POND",5.674,2013
"2257","SOCHIA POND",5.545,2013
"2258","SOCHIA POND",5.057,2013
"2259","SOCHIA POND",5.146,2013
"2260","SOCHIA POND",5.072,2013
"2261","SOCHIA POND",5.246,2013
"2262","SOCHIA POND",5.217,2014
"2263","SOCHIA POND",5.106,2015
"2264","SOCHIA POND",5.592,2016
"2265","SOCHIA POND",5.776,2016
"2266","SOCHIA POND",5.705,2016
"2267","SOCHIA POND",5.361,2017
"2268","OWEN POND",6.011,1992
"2269","OWEN POND",6.432,1992
"2270","OWEN POND",6.555,1992
"2271","OWEN POND",5.997,1992
"2272","OWEN POND",6.045,1992
"2273","OWEN POND",5.903,1992
"2274","OWEN POND",6.252,1992
"2275","OWEN POND",5.244,1992
"2276","OWEN POND",4.9,1992
"2277","OWEN POND",5.954,1993
"2278","OWEN POND",3.402,1993
"2279","OWEN POND",3.159,1993
"2280","OWEN POND",4.242,1993
"2281","OWEN POND",4.659,1993
"2282","OWEN POND",4.534,1993
"2283","OWEN POND",4.231,1993
"2284","OWEN POND",4.595,1993
"2285","OWEN POND",6.121,1993
"2286","OWEN POND",4.817,1993
"2287","OWEN POND",5.724,1993
"2288","OWEN POND",4.861,1993
"2289","OWEN POND",3.904,1994
"2290","OWEN POND",3.78,1994
"2291","OWEN POND",3.855,1994
"2292","OWEN POND",3.825,1994
"2293","OWEN POND",3.865,1994
"2294","OWEN POND",3.122,1994
"2295","OWEN POND",5.638,1994
"2296","OWEN POND",4.836,1994
"2297","OWEN POND",5.365,1994
"2298","OWEN POND",5.485,1994
"2299","OWEN POND",5.896,1994
"2300","OWEN POND",4.461,1994
"2301","OWEN POND",4.001,1994
"2302","OWEN POND",4.643,1994
"2303","OWEN POND",4.753,1994
"2304","OWEN POND",4.553,1994
"2305","OWEN POND",3.678,1995
"2306","OWEN POND",4.018,1995
"2307","OWEN POND",3.132,1995
"2308","OWEN POND",3.551,1995
"2309","OWEN POND",3.288,1995
"2310","OWEN POND",3.71,1995
"2311","OWEN POND",3.725,1995
"2312","OWEN POND",5.449,1995
"2313","OWEN POND",4.861,1995
"2314","OWEN POND",3.926,1995
"2315","OWEN POND",9.098,1995
"2316","OWEN POND",5.601,1995
"2317","OWEN POND",4.494,1996
"2318","OWEN POND",4.802,1996
"2319","OWEN POND",3.811,1996
"2320","OWEN POND",3.175,1996
"2321","OWEN POND",7.026,1996
"2322","OWEN POND",4.703,1996
"2323","OWEN POND",4.862,1996
"2324","OWEN POND",4.769,1996
"2325","OWEN POND",6.723,1996
"2326","OWEN POND",6.159,1996
"2327","OWEN POND",7.115,1996
"2328","OWEN POND",5.781,1996
"2329","OWEN POND",6.103,1996
"2330","OWEN POND",7.957,1996
"2331","OWEN POND",4.604,1997
"2332","OWEN POND",4.445,1997
"2333","OWEN POND",5.137,1997
"2334","OWEN POND",4.372,1997
"2335","OWEN POND",4.844,1997
"2336","OWEN POND",4.006,1997
"2337","OWEN POND",4.009,1997
"2338","OWEN POND",4.028,1997
"2339","OWEN POND",4.583,1997
"2340","OWEN POND",4.754,1997
"2341","OWEN POND",4.948,1997
"2342","OWEN POND",4.293,1997
"2343","OWEN POND",5.578,1997
"2344","OWEN POND",4.75,1997
"2345","OWEN POND",7.136,1998
"2346","OWEN POND",4.298,1998
"2347","OWEN POND",3.399,1998
"2348","OWEN POND",7.054,1998
"2349","OWEN POND",5.35,1998
"2350","OWEN POND",4.697,1998
"2351","OWEN POND",7.863,1998
"2352","OWEN POND",7.923,1998
"2353","OWEN POND",6.089,1998
"2354","OWEN POND",5.396,1998
"2355","OWEN POND",5.737,1998
"2356","OWEN POND",5.641,1998
"2357","OWEN POND",4.711,1998
"2358","OWEN POND",4.835,1998
"2359","OWEN POND",4.913,1998
"2360","OWEN POND",4.029,1998
"2361","OWEN POND",3.859,1999
"2362","OWEN POND",4.007,1999
"2363","OWEN POND",3.413,1999
"2364","OWEN POND",4.381,1999
"2365","OWEN POND",3.486,1999
"2366","OWEN POND",3.583,1999
"2367","OWEN POND",4.519,1999
"2368","OWEN POND",5.117,1999
"2369","OWEN POND",4.731,1999
"2370","OWEN POND",6.798,1999
"2371","OWEN POND",5.284,1999
"2372","OWEN POND",4.314,1999
"2373","OWEN POND",4.104,2000
"2374","OWEN POND",4.012,2000
"2375","OWEN POND",4.052,2000
"2376","OWEN POND",3.723,2000
"2377","OWEN POND",NA,2000
"2378","OWEN POND",8.195,2000
"2379","OWEN POND",6.135,2000
"2380","OWEN POND",9.051,2000
"2381","OWEN POND",6.869,2000
"2382","OWEN POND",7.876,2000
"2383","OWEN POND",5.221,2000
"2384","OWEN POND",5.269,2000
"2385","OWEN POND",4.629,2000
"2386","OWEN POND",4.216,2000
"2387","OWEN POND",4.128,2001
"2388","OWEN POND",3.389,2001
"2389","OWEN POND",3.314,2001
"2390","OWEN POND",3.383,2001
"2391","OWEN POND",3.299,2001
"2392","OWEN POND",3.082,2001
"2393","OWEN POND",5.658,2001
"2394","OWEN POND",4.638,2001
"2395","OWEN POND",6.847,2001
"2396","OWEN POND",4.993,2001
"2397","OWEN POND",4.994,2001
"2398","OWEN POND",4.983,2001
"2399","OWEN POND",5.593,2001
"2400","OWEN POND",5.43,2001
"2401","OWEN POND",4.181,2001
"2402","OWEN POND",3.944,2001
"2403","OWEN POND",3.508,2002
"2404","OWEN POND",3.463,2002
"2405","OWEN POND",3.451,2002
"2406","OWEN POND",4.02,2002
"2407","OWEN POND",3.952,2002
"2408","OWEN POND",4.597,2002
"2409","OWEN POND",4.235,2002
"2410","OWEN POND",4.303,2002
"2411","OWEN POND",4.307,2002
"2412","OWEN POND",4.301,2002
"2413","OWEN POND",5.511,2002
"2414","OWEN POND",5.97,2002
"2415","OWEN POND",6.12,2002
"2416","OWEN POND",6.025,2002
"2417","OWEN POND",5.139,2002
"2418","OWEN POND",5.762,2002
"2419","OWEN POND",4.897,2002
"2420","OWEN POND",4.955,2002
"2421","OWEN POND",4.935,2002
"2422","OWEN POND",4.584,2002
"2423","OWEN POND",3.532,2003
"2424","OWEN POND",3.46,2003
"2425","OWEN POND",3.757,2003
"2426","OWEN POND",4.688,2003
"2427","OWEN POND",5.408,2003
"2428","OWEN POND",5.266,2003
"2429","OWEN POND",4.589,2003
"2430","OWEN POND",5.352,2003
"2431","OWEN POND",5.296,2003
"2432","OWEN POND",5.325,2003
"2433","OWEN POND",5.143,2003
"2434","OWEN POND",4.649,2003
"2435","OWEN POND",6.588,2003
"2436","OWEN POND",5.729,2003
"2437","OWEN POND",5.149,2004
"2438","OWEN POND",4.232,2004
"2439","OWEN POND",4.133,2004
"2440","OWEN POND",6.297,2004
"2441","OWEN POND",4.428,2004
"2442","OWEN POND",5.265,2004
"2443","OWEN POND",4.833,2004
"2444","OWEN POND",4.746,2004
"2445","OWEN POND",4.608,2004
"2446","OWEN POND",4.647,2004
"2447","OWEN POND",7.263,2004
"2448","OWEN POND",5.43,2004
"2449","OWEN POND",4.682,2004
"2450","OWEN POND",4.056,2004
"2451","OWEN POND",4.215,2004
"2452","OWEN POND",4.335,2004
"2453","OWEN POND",3.98,2005
"2454","OWEN POND",3.533,2005
"2455","OWEN POND",3.361,2005
"2456","OWEN POND",8.392,2005
"2457","OWEN POND",7.32,2005
"2458","OWEN POND",6.053,2005
"2459","OWEN POND",6.962,2005
"2460","OWEN POND",6.011,2005
"2461","OWEN POND",6.41,2005
"2462","OWEN POND",5.848,2005
"2463","OWEN POND",7.34,2005
"2464","OWEN POND",5.531,2005
"2465","OWEN POND",4.003,2006
"2466","OWEN POND",3.99,2006
"2467","OWEN POND",3.154,2006
"2468","OWEN POND",4.574,2006
"2469","OWEN POND",4.016,2006
"2470","OWEN POND",5.943,2006
"2471","OWEN POND",5.971,2006
"2472","OWEN POND",8.407,2006
"2473","OWEN POND",5.614,2006
"2474","OWEN POND",4.88,2006
"2475","OWEN POND",4.972,2006
"2476","OWEN POND",5.052,2006
"2477","OWEN POND",5.776,2006
"2478","OWEN POND",5.118,2006
"2479","OWEN POND",5.155,2007
"2480","OWEN POND",3.58,2007
"2481","OWEN POND",3.231,2007
"2482","OWEN POND",4.444,2007
"2483","OWEN POND",4.568,2007
"2484","OWEN POND",4.442,2007
"2485","OWEN POND",5.298,2007
"2486","OWEN POND",5.256,2007
"2487","OWEN POND",5.318,2007
"2488","OWEN POND",5.311,2007
"2489","OWEN POND",4.774,2007
"2490","OWEN POND",4.632,2007
"2491","OWEN POND",4.79,2007
"2492","OWEN POND",4.631,2007
"2493","OWEN POND",6.652,2008
"2494","OWEN POND",3.555,2008
"2495","OWEN POND",3.405,2008
"2496","OWEN POND",3.437,2008
"2497","OWEN POND",3.358,2008
"2498","OWEN POND",3.94,2008
"2499","OWEN POND",4.54,2008
"2500","OWEN POND",5.182,2008
"2501","OWEN POND",4.524,2008
"2502","OWEN POND",6.022,2008
"2503","OWEN POND",5.901,2008
"2504","OWEN POND",5.816,2008
"2505","OWEN POND",5.441,2008
"2506","OWEN POND",5.337,2008
"2507","OWEN POND",5.137,2008
"2508","OWEN POND",4.544,2008
"2509","OWEN POND",5.008,2008
"2510","OWEN POND",5.219,2008
"2511","OWEN POND",4.457,2009
"2512","OWEN POND",3.864,2009
"2513","OWEN POND",3.33,2009
"2514","OWEN POND",3.42,2009
"2515","OWEN POND",3.367,2009
"2516","OWEN POND",5.245,2009
"2517","OWEN POND",4.802,2009
"2518","OWEN POND",5.922,2009
"2519","OWEN POND",5.634,2009
"2520","OWEN POND",6.615,2009
"2521","OWEN POND",5.984,2009
"2522","OWEN POND",5.635,2009
"2523","OWEN POND",5.381,2009
"2524","OWEN POND",5.296,2009
"2525","OWEN POND",4.253,2010
"2526","OWEN POND",4.331,2010
"2527","OWEN POND",4.279,2010
"2528","OWEN POND",4.689,2010
"2529","OWEN POND",3.959,2010
"2530","OWEN POND",7.049,2010
"2531","OWEN POND",5.129,2010
"2532","OWEN POND",5.762,2010
"2533","OWEN POND",5.151,2010
"2534","OWEN POND",5.935,2010
"2535","OWEN POND",6.771,2010
"2536","OWEN POND",6.843,2010
"2537","OWEN POND",6.668,2010
"2538","OWEN POND",7.296,2010
"2539","OWEN POND",6.423,2010
"2540","OWEN POND",4.657,2010
"2541","OWEN POND",4.179,2011
"2542","OWEN POND",4.148,2011
"2543","OWEN POND",4.17,2011
"2544","OWEN POND",3.785,2011
"2545","OWEN POND",3.753,2011
"2546","OWEN POND",3.96,2011
"2547","OWEN POND",4.058,2011
"2548","OWEN POND",4.04,2011
"2549","OWEN POND",6.298,2011
"2550","OWEN POND",7.419,2011
"2551","OWEN POND",5.889,2011
"2552","OWEN POND",6.064,2011
"2553","OWEN POND",8.607,2011
"2554","OWEN POND",8.675,2011
"2555","OWEN POND",8.684,2011
"2556","OWEN POND",8.093,2011
"2557","OWEN POND",7.876,2011
"2558","OWEN POND",8.042,2011
"2559","OWEN POND",6.125,2011
"2560","OWEN POND",5.179,2011
"2561","OWEN POND",4.357,2012
"2562","OWEN POND",3.424,2012
"2563","OWEN POND",2.881,2012
"2564","OWEN POND",4.066,2012
"2565","OWEN POND",5.386,2012
"2566","OWEN POND",5.516,2012
"2567","OWEN POND",5.551,2012
"2568","OWEN POND",5.666,2012
"2569","OWEN POND",5.759,2012
"2570","OWEN POND",5.924,2012
"2571","OWEN POND",5.788,2012
"2572","OWEN POND",5.052,2012
"2573","OWEN POND",6.263,2012
"2574","OWEN POND",4.904,2012
"2575","OWEN POND",4.923,2012
"2576","OWEN POND",4.939,2012
"2577","OWEN POND",5.156,2013
"2578","OWEN POND",3.997,2013
"2579","OWEN POND",3.686,2013
"2580","OWEN POND",3.42,2013
"2581","OWEN POND",4.425,2013
"2582","OWEN POND",6.609,2013
"2583","OWEN POND",6.549,2013
"2584","OWEN POND",6.469,2013
"2585","OWEN POND",9.016,2013
"2586","OWEN POND",6.499,2013
"2587","OWEN POND",6.506,2013
"2588","OWEN POND",6.524,2013
"2589","OWEN POND",5.694,2013
"2590","OWEN POND",5.395,2013
"2591","OWEN POND",4.978,2013
"2592","OWEN POND",4.973,2013
"2593","OWEN POND",4.995,2013
"2594","OWEN POND",4.454,2013
"2595","OWEN POND",7.349,2014
"2596","OWEN POND",7.794,2015
"2597","OWEN POND",7.725,2015
"2598","OWEN POND",7.617,2015
"2599","OWEN POND",5.157,2016
"2600","OWEN POND",8.903,2017
"2601","HEART LAKE",5.414,1992
"2602","HEART LAKE",5.488,1992
"2603","HEART LAKE",3.705,1992
"2604","HEART LAKE",3.955,1992
"2605","HEART LAKE",3.374,1992
"2606","HEART LAKE",3.375,1992
"2607","HEART LAKE",3.201,1992
"2608","HEART LAKE",2.921,1992
"2609","HEART LAKE",2.603,1992
"2610","HEART LAKE",3.904,1993
"2611","HEART LAKE",2.632,1993
"2612","HEART LAKE",2.622,1993
"2613","HEART LAKE",2.555,1993
"2614","HEART LAKE",2.076,1993
"2615","HEART LAKE",1.905,1993
"2616","HEART LAKE",2.444,1993
"2617","HEART LAKE",2.329,1993
"2618","HEART LAKE",2.562,1993
"2619","HEART LAKE",2.952,1993
"2620","HEART LAKE",3.396,1993
"2621","HEART LAKE",3.334,1993
"2622","HEART LAKE",3.391,1993
"2623","HEART LAKE",2.376,1993
"2624","HEART LAKE",2.579,1994
"2625","HEART LAKE",6.952,1994
"2626","HEART LAKE",2.735,1994
"2627","HEART LAKE",1.949,1994
"2628","HEART LAKE",2.316,1994
"2629","HEART LAKE",2.252,1994
"2630","HEART LAKE",2.08,1994
"2631","HEART LAKE",2.371,1994
"2632","HEART LAKE",2.626,1994
"2633","HEART LAKE",2.355,1994
"2634","HEART LAKE",2.736,1994
"2635","HEART LAKE",2.219,1994
"2636","HEART LAKE",2.798,1995
"2637","HEART LAKE",2.468,1995
"2638","HEART LAKE",2.377,1995
"2639","HEART LAKE",2.48,1995
"2640","HEART LAKE",2.475,1995
"2641","HEART LAKE",2.25,1995
"2642","HEART LAKE",1.902,1995
"2643","HEART LAKE",2.08,1995
"2644","HEART LAKE",2.259,1995
"2645","HEART LAKE",2.458,1995
"2646","HEART LAKE",2.749,1995
"2647","HEART LAKE",2.379,1995
"2648","HEART LAKE",2.724,1995
"2649","HEART LAKE",2.97,1995
"2650","HEART LAKE",3.091,1996
"2651","HEART LAKE",3.92,1996
"2652","HEART LAKE",2.473,1996
"2653","HEART LAKE",1.933,1996
"2654","HEART LAKE",2.474,1996
"2655","HEART LAKE",2.418,1996
"2656","HEART LAKE",2.534,1996
"2657","HEART LAKE",2.744,1996
"2658","HEART LAKE",2.94,1996
"2659","HEART LAKE",2.8,1996
"2660","HEART LAKE",2.679,1996
"2661","HEART LAKE",2.71,1996
"2662","HEART LAKE",2.815,1996
"2663","HEART LAKE",3.85,1996
"2664","HEART LAKE",2.975,1997
"2665","HEART LAKE",3.064,1997
"2666","HEART LAKE",2.221,1997
"2667","HEART LAKE",2.035,1997
"2668","HEART LAKE",2.401,1997
"2669","HEART LAKE",2.198,1997
"2670","HEART LAKE",2.875,1997
"2671","HEART LAKE",2.397,1997
"2672","HEART LAKE",2.641,1997
"2673","HEART LAKE",2.467,1997
"2674","HEART LAKE",2.622,1997
"2675","HEART LAKE",2.764,1997
"2676","HEART LAKE",3.109,1998
"2677","HEART LAKE",3.204,1998
"2678","HEART LAKE",2.735,1998
"2679","HEART LAKE",2.39,1998
"2680","HEART LAKE",2.282,1998
"2681","HEART LAKE",2.25,1998
"2682","HEART LAKE",2.393,1998
"2683","HEART LAKE",2.261,1998
"2684","HEART LAKE",2.713,1998
"2685","HEART LAKE",2.837,1998
"2686","HEART LAKE",2.718,1998
"2687","HEART LAKE",2.709,1998
"2688","HEART LAKE",2.731,1998
"2689","HEART LAKE",2.795,1998
"2690","HEART LAKE",2.654,1998
"2691","HEART LAKE",2.599,1998
"2692","HEART LAKE",2.811,1999
"2693","HEART LAKE",2.856,1999
"2694","HEART LAKE",2.386,1999
"2695","HEART LAKE",2.363,1999
"2696","HEART LAKE",2.115,1999
"2697","HEART LAKE",2.195,1999
"2698","HEART LAKE",2.422,1999
"2699","HEART LAKE",2.445,1999
"2700","HEART LAKE",2.344,1999
"2701","HEART LAKE",2.715,1999
"2702","HEART LAKE",2.588,1999
"2703","HEART LAKE",2.607,1999
"2704","HEART LAKE",2.718,1999
"2705","HEART LAKE",2.646,1999
"2706","HEART LAKE",2.74,1999
"2707","HEART LAKE",2.833,1999
"2708","HEART LAKE",2.657,2000
"2709","HEART LAKE",3.077,2000
"2710","HEART LAKE",2.76,2000
"2711","HEART LAKE",3.379,2000
"2712","HEART LAKE",3.478,2000
"2713","HEART LAKE",3.197,2000
"2714","HEART LAKE",3.104,2000
"2715","HEART LAKE",2.713,2000
"2716","HEART LAKE",2.859,2000
"2717","HEART LAKE",4.058,2000
"2718","HEART LAKE",2.55,2000
"2719","HEART LAKE",2.714,2000
"2720","HEART LAKE",2.676,2000
"2721","HEART LAKE",2.634,2000
"2722","HEART LAKE",2.552,2000
"2723","HEART LAKE",2.752,2000
"2724","HEART LAKE",2.466,2001
"2725","HEART LAKE",2.298,2001
"2726","HEART LAKE",2.267,2001
"2727","HEART LAKE",2.337,2001
"2728","HEART LAKE",2.472,2001
"2729","HEART LAKE",2.225,2001
"2730","HEART LAKE",2.042,2001
"2731","HEART LAKE",2.025,2001
"2732","HEART LAKE",2.604,2001
"2733","HEART LAKE",2.964,2001
"2734","HEART LAKE",2.369,2001
"2735","HEART LAKE",2.742,2001
"2736","HEART LAKE",2.765,2001
"2737","HEART LAKE",2.666,2001
"2738","HEART LAKE",2.379,2001
"2739","HEART LAKE",2.292,2001
"2740","HEART LAKE",2.436,2002
"2741","HEART LAKE",2.321,2002
"2742","HEART LAKE",2.853,2002
"2743","HEART LAKE",1.945,2002
"2744","HEART LAKE",1.994,2002
"2745","HEART LAKE",2.179,2002
"2746","HEART LAKE",2.357,2002
"2747","HEART LAKE",2.829,2002
"2748","HEART LAKE",2.411,2002
"2749","HEART LAKE",2.395,2002
"2750","HEART LAKE",2.429,2002
"2751","HEART LAKE",2.223,2002
"2752","HEART LAKE",2.35,2002
"2753","HEART LAKE",2.32,2002
"2754","HEART LAKE",2.317,2002
"2755","HEART LAKE",2.433,2002
"2756","HEART LAKE",2.364,2003
"2757","HEART LAKE",2.296,2003
"2758","HEART LAKE",2.652,2003
"2759","HEART LAKE",1.89,2003
"2760","HEART LAKE",2.058,2003
"2761","HEART LAKE",2.041,2003
"2762","HEART LAKE",2.337,2003
"2763","HEART LAKE",2.429,2003
"2764","HEART LAKE",2.489,2003
"2765","HEART LAKE",2.548,2003
"2766","HEART LAKE",2.411,2003
"2767","HEART LAKE",2.018,2003
"2768","HEART LAKE",2.488,2003
"2769","HEART LAKE",2.624,2003
"2770","HEART LAKE",2.854,2004
"2771","HEART LAKE",2.679,2004
"2772","HEART LAKE",2.787,2004
"2773","HEART LAKE",2.178,2004
"2774","HEART LAKE",2.15,2004
"2775","HEART LAKE",2.073,2004
"2776","HEART LAKE",2.049,2004
"2777","HEART LAKE",2.23,2004
"2778","HEART LAKE",2.402,2004
"2779","HEART LAKE",2.305,2004
"2780","HEART LAKE",2.154,2004
"2781","HEART LAKE",3.278,2004
"2782","HEART LAKE",2.092,2004
"2783","HEART LAKE",2.382,2004
"2784","HEART LAKE",2.205,2004
"2785","HEART LAKE",2.583,2004
"2786","HEART LAKE",2.597,2005
"2787","HEART LAKE",2.523,2005
"2788","HEART LAKE",2.631,2005
"2789","HEART LAKE",2.542,2005
"2790","HEART LAKE",2.236,2005
"2791","HEART LAKE",2.205,2005
"2792","HEART LAKE",2.404,2005
"2793","HEART LAKE",2.428,2005
"2794","HEART LAKE",2.634,2005
"2795","HEART LAKE",2.728,2005
"2796","HEART LAKE",2.583,2005
"2797","HEART LAKE",2.533,2005
"2798","HEART LAKE",2.785,2006
"2799","HEART LAKE",2.206,2006
"2800","HEART LAKE",2.351,2006
"2801","HEART LAKE",2.073,2006
"2802","HEART LAKE",2.138,2006
"2803","HEART LAKE",2.258,2006
"2804","HEART LAKE",2.232,2006
"2805","HEART LAKE",2.593,2006
"2806","HEART LAKE",2.599,2006
"2807","HEART LAKE",2.609,2006
"2808","HEART LAKE",2.485,2006
"2809","HEART LAKE",2.219,2006
"2810","HEART LAKE",2.288,2006
"2811","HEART LAKE",2.204,2006
"2812","HEART LAKE",2.137,2006
"2813","HEART LAKE",2.296,2006
"2814","HEART LAKE",2.284,2007
"2815","HEART LAKE",2.433,2007
"2816","HEART LAKE",2.286,2007
"2817","HEART LAKE",2.109,2007
"2818","HEART LAKE",2.098,2007
"2819","HEART LAKE",2.111,2007
"2820","HEART LAKE",2.153,2007
"2821","HEART LAKE",2.186,2007
"2822","HEART LAKE",2.24,2007
"2823","HEART LAKE",2.259,2007
"2824","HEART LAKE",2.369,2007
"2825","HEART LAKE",2.302,2007
"2826","HEART LAKE",2.289,2007
"2827","HEART LAKE",2.463,2007
"2828","HEART LAKE",2.245,2007
"2829","HEART LAKE",2.378,2007
"2830","HEART LAKE",2.687,2008
"2831","HEART LAKE",2.371,2008
"2832","HEART LAKE",2.369,2008
"2833","HEART LAKE",2.192,2008
"2834","HEART LAKE",1.948,2008
"2835","HEART LAKE",2.021,2008
"2836","HEART LAKE",2.091,2008
"2837","HEART LAKE",1.96,2008
"2838","HEART LAKE",2.439,2008
"2839","HEART LAKE",2.29,2008
"2840","HEART LAKE",2.08,2008
"2841","HEART LAKE",2.037,2008
"2842","HEART LAKE",2.03,2008
"2843","HEART LAKE",2.167,2008
"2844","HEART LAKE",2.101,2009
"2845","HEART LAKE",2.432,2009
"2846","HEART LAKE",2.57,2009
"2847","HEART LAKE",1.901,2009
"2848","HEART LAKE",1.98,2009
"2849","HEART LAKE",2.068,2009
"2850","HEART LAKE",2.313,2009
"2851","HEART LAKE",2.629,2009
"2852","HEART LAKE",2.357,2009
"2853","HEART LAKE",2.302,2009
"2854","HEART LAKE",2.17,2009
"2855","HEART LAKE",2.469,2009
"2856","HEART LAKE",2.306,2009
"2857","HEART LAKE",2.439,2009
"2858","HEART LAKE",2.595,2010
"2859","HEART LAKE",2.637,2010
"2860","HEART LAKE",2.921,2010
"2861","HEART LAKE",2.36,2010
"2862","HEART LAKE",2.155,2010
"2863","HEART LAKE",2.569,2010
"2864","HEART LAKE",2.538,2010
"2865","HEART LAKE",2.528,2010
"2866","HEART LAKE",2.004,2010
"2867","HEART LAKE",2.223,2010
"2868","HEART LAKE",2.245,2010
"2869","HEART LAKE",2.542,2010
"2870","HEART LAKE",2.325,2010
"2871","HEART LAKE",2.799,2010
"2872","HEART LAKE",2.447,2011
"2873","HEART LAKE",2.429,2011
"2874","HEART LAKE",2.842,2011
"2875","HEART LAKE",2.853,2011
"2876","HEART LAKE",2.823,2011
"2877","HEART LAKE",2.662,2011
"2878","HEART LAKE",2.412,2011
"2879","HEART LAKE",2.713,2011
"2880","HEART LAKE",2.786,2011
"2881","HEART LAKE",2.79,2011
"2882","HEART LAKE",2.804,2011
"2883","HEART LAKE",2.505,2011
"2884","HEART LAKE",2.52,2011
"2885","HEART LAKE",2.843,2011
"2886","HEART LAKE",2.626,2011
"2887","HEART LAKE",2.759,2011
"2888","HEART LAKE",2.655,2011
"2889","HEART LAKE",2.625,2011
"2890","HEART LAKE",2.222,2012
"2891","HEART LAKE",2.459,2012
"2892","HEART LAKE",2.302,2012
"2893","HEART LAKE",2.121,2012
"2894","HEART LAKE",2.299,2012
"2895","HEART LAKE",2.772,2012
"2896","HEART LAKE",2.615,2012
"2897","HEART LAKE",2.552,2012
"2898","HEART LAKE",2.6,2012
"2899","HEART LAKE",2.405,2012
"2900","HEART LAKE",2.399,2012
"2901","HEART LAKE",2.481,2012
"2902","HEART LAKE",2.571,2012
"2903","HEART LAKE",2.618,2012
"2904","HEART LAKE",2.387,2013
"2905","HEART LAKE",2.603,2013
"2906","HEART LAKE",2.661,2013
"2907","HEART LAKE",2.629,2013
"2908","HEART LAKE",2.296,2013
"2909","HEART LAKE",2.317,2013
"2910","HEART LAKE",2.28,2013
"2911","HEART LAKE",2.505,2013
"2912","HEART LAKE",2.664,2013
"2913","HEART LAKE",3.112,2013
"2914","HEART LAKE",2.922,2013
"2915","HEART LAKE",3.009,2013
"2916","HEART LAKE",3.018,2013
"2917","HEART LAKE",2.739,2013
"2918","HEART LAKE",2.548,2013
"2919","HEART LAKE",3.089,2013
"2920","HEART LAKE",2.779,2014
"2921","HEART LAKE",2.536,2014
"2922","HEART LAKE",2.812,2014
"2923","HEART LAKE",2.504,2014
"2924","HEART LAKE",2.432,2014
"2925","HEART LAKE",2.356,2014
"2926","HEART LAKE",2.551,2014
"2927","HEART LAKE",2.435,2014
"2928","HEART LAKE",2.439,2014
"2929","HEART LAKE",2.555,2014
"2930","HEART LAKE",2.385,2014
"2931","HEART LAKE",2.836,2014
"2932","HEART LAKE",2.731,2015
"2933","HEART LAKE",3.247,2015
"2934","HEART LAKE",3.016,2015
"2935","HEART LAKE",2.686,2015
"2936","HEART LAKE",2.663,2015
"2937","HEART LAKE",2.695,2015
"2938","HEART LAKE",2.358,2015
"2939","HEART LAKE",2.421,2015
"2940","HEART LAKE",2.555,2015
"2941","HEART LAKE",2.583,2015
"2942","HEART LAKE",2.517,2015
"2943","HEART LAKE",2.768,2015
"2944","HEART LAKE",2.359,2015
"2945","HEART LAKE",2.505,2015
"2946","HEART LAKE",2.57,2015
"2947","HEART LAKE",2.594,2015
"2948","HEART LAKE",2.603,2016
"2949","HEART LAKE",2.453,2016
"2950","HEART LAKE",2.448,2016
"2951","HEART LAKE",2.76,2016
"2952","HEART LAKE",2.555,2016
"2953","HEART LAKE",2.322,2016
"2954","HEART LAKE",2.327,2016
"2955","HEART LAKE",2.232,2016
"2956","HEART LAKE",2.468,2016
"2957","HEART LAKE",2.688,2016
"2958","HEART LAKE",2.811,2016
"2959","HEART LAKE",2.585,2016
"2960","HEART LAKE",2.421,2016
"2961","HEART LAKE",2.538,2016
"2962","HEART LAKE",2.945,2016
"2963","HEART LAKE",2.594,2016
"2964","HEART LAKE",2.831,2016
"2965","HEART LAKE",2.753,2016
"2966","HEART LAKE",3.072,2017
"2967","HEART LAKE",3.345,2017
"2968","HEART LAKE",3.051,2017
"2969","HEART LAKE",2.898,2017
"2970","HEART LAKE",2.661,2017
"2971","HEART LAKE",2.833,2017
"2972","HEART LAKE",2.831,2017
"2973","HEART LAKE",2.555,2017
